dimGraph;timeInt;
1000;0.000909;
1000;0.000863;
1000;0.000707;
1000;0.000818;
1000;0.000696;
1000;0.000725;
1000;0.000828;
1000;0.000712;
1000;0.000731;
1000;0.000721;
1000;0.000758;
1000;0.000699;
1000;0.000710;
1000;0.001254;
1000;0.000772;
1000;0.000704;
1000;0.000732;
1000;0.000724;
1000;0.000714;
1000;0.000817;
1000;0.000726;
1000;0.000706;
1000;0.000724;
1000;0.000703;
1000;0.000844;
1000;0.000752;
1000;0.000716;
1000;0.000703;
1000;0.000717;
1000;0.000747;
1000;0.000729;
1000;0.000712;
1000;0.000738;
1000;0.000822;
1000;0.000712;
1000;0.000708;
1000;0.000717;
1000;0.000728;
1000;0.000736;
1000;0.000716;
1000;0.000754;
1000;0.000694;
1000;0.000760;
1000;0.000771;
1000;0.000710;
1000;0.000742;
1000;0.000737;
1000;0.000816;
1000;0.000721;
1000;0.000737;
