dimGraph;timeInt;
1000;0.000876;
1000;0.000210;
1000;0.000175;
1000;0.000176;
1000;0.000176;
1000;0.000180;
1000;0.000175;
1000;0.000199;
1000;0.000190;
1000;0.000171;
1000;0.000179;
1000;0.000202;
1000;0.000174;
1000;0.000175;
1000;0.000182;
1000;0.000209;
1000;0.000171;
1000;0.000156;
1000;0.000149;
1000;0.000168;
1000;0.000170;
1000;0.000183;
1000;0.000223;
1000;0.000190;
1000;0.000179;
1000;0.000164;
1000;0.000162;
1000;0.000160;
1000;0.000187;
1000;0.000191;
1000;0.000194;
1000;0.000185;
1000;0.000176;
1000;0.000172;
1000;0.000231;
1000;0.000184;
1000;0.000174;
1000;0.000181;
1000;0.000171;
1000;0.000167;
1000;0.000170;
1000;0.000197;
1000;0.000182;
1000;0.000167;
1000;0.000285;
1000;0.000191;
1000;0.000171;
1000;0.000181;
1000;0.000188;
1000;0.000175;
