dimGraph;timeInt;
1000;0.000877;
1000;0.000181;
1000;0.000169;
1000;0.000153;
1000;0.000161;
1000;0.000169;
1000;0.000176;
1000;0.000163;
1000;0.000150;
1000;0.000156;
1000;0.000144;
1000;0.000160;
1000;0.000150;
1000;0.000140;
1000;0.000599;
1000;0.000138;
1000;0.000137;
1000;0.000290;
1000;0.000168;
1000;0.000197;
1000;0.000209;
1000;0.000158;
1000;0.000144;
1000;0.000160;
1000;0.000154;
1000;0.000158;
1000;0.000154;
1000;0.000215;
1000;0.000164;
1000;0.000145;
1000;0.000149;
1000;0.000149;
1000;0.000151;
1000;0.000162;
1000;0.000144;
1000;0.000150;
1000;0.000158;
1000;0.000145;
1000;0.000145;
1000;0.000193;
1000;0.000166;
1000;0.000149;
1000;0.000153;
1000;0.000150;
1000;0.000160;
1000;0.000170;
1000;0.000156;
1000;0.000107;
1000;0.000176;
1000;0.000173;
